yamnet,16,10,16,0,1.3395786,88.8
yamnet,16,10,512,0,20.300125,22.5
yamnet,16,10,64,0,3.0760734,6.7
yamnet,16,20,16,0,1.3428817,89.0
yamnet,16,20,512,0,22.471773,22.3
yamnet,16,20,64,0,3.074928,6.3
yamnet,16,30,16,0,1.3500412,89.7
yamnet,16,30,512,0,20.296408,22.5
yamnet,16,30,64,0,2.915535,7.0
yamnet,16,50,16,0,1.3021443,91.5
yamnet,16,50,512,0,22.65871,22.8
yamnet,16,50,64,0,2.93401,6.6
yamnet,16,70,16,0,1.3466548,86.4
yamnet,16,70,512,0,20.203892,22.6
yamnet,16,70,64,0,2.9143715,6.6
yamnet,2,10,16,0,1.3802899,6.4
yamnet,2,10,1,0,0.7559097,111.9
yamnet,2,10,512,0,22.394596,22.3
yamnet,2,10,64,0,3.0679688,6.1
yamnet,2,20,16,0,1.3401251,5.6
yamnet,2,20,1,0,0.7490168,109.9
yamnet,2,20,512,0,21.981604,21.6
yamnet,2,20,64,0,3.094636,6.0
yamnet,2,30,16,0,1.3520023,6.2
yamnet,2,30,1,0,0.73982745,111.3
yamnet,2,30,512,0,20.067581,22.1
yamnet,2,30,64,0,2.9130657,6.9
yamnet,2,50,16,0,1.3457398,5.8
yamnet,2,50,1,0,0.9193486,111.8
yamnet,2,50,512,0,22.166428,22.2
yamnet,2,50,64,0,2.9251676,6.0
yamnet,2,70,16,0,1.3493626,6.0
yamnet,2,70,1,0,0.75458103,104.6
yamnet,2,70,512,0,22.260302,22.2
yamnet,2,70,64,0,2.909426,6.8
yamnet,4,10,16,0,1.3420033,82.1
yamnet,4,10,512,0,22.427338,22.3
yamnet,4,10,64,0,2.9347513,6.8
yamnet,4,20,16,0,1.3458284,98.4
yamnet,4,20,512,0,20.256813,22.4
yamnet,4,20,64,0,3.0842767,7.0
yamnet,4,30,16,0,1.3057152,91.7
yamnet,4,30,512,0,20.280525,22.6
yamnet,4,30,64,0,3.0997026,6.4
yamnet,4,50,16,0,1.343153,78.5
yamnet,4,50,512,0,22.47635,22.5
yamnet,4,50,64,0,2.916307,7.0
yamnet,4,70,16,0,1.3066334,98.6
yamnet,4,70,512,0,20.279385,22.5
yamnet,4,70,64,0,2.9161236,7.0
yamnet,8,10,16,0,1.3041774,91.6
yamnet,8,10,512,0,20.372404,23.0
yamnet,8,10,64,0,2.931219,6.7
yamnet,8,20,16,0,1.2984134,86.6
yamnet,8,20,512,0,20.234016,22.6
yamnet,8,20,64,0,2.9118187,6.8
yamnet,8,30,16,0,1.3064483,85.0
yamnet,8,30,512,0,22.473995,22.2
yamnet,8,30,64,0,3.0840983,6.6
yamnet,8,50,16,0,1.333188,85.1
yamnet,8,50,512,0,22.415745,22.3
yamnet,8,50,64,0,2.910935,6.7
yamnet,8,70,16,0,1.3512081,85.6
yamnet,8,70,512,0,20.25925,22.3
yamnet,8,70,64,0,2.9161367,7.1